,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,31,15,16,25,2,4,84,22,62,77
0,2,Liverpool,32,16,16,23,8,1,70,18,52,77
4,3,Man Utd,32,17,15,19,7,6,64,44,20,64
2,4,Spurs,31,17,14,20,2,9,57,32,25,62
3,5,Arsenal,32,15,17,18,7,7,64,41,23,61
5,6,Chelsea,32,16,16,18,6,8,51,34,17,60
6,7,Wolves,33,16,17,13,8,12,43,42,1,47
9,8,Leicester,32,16,16,13,5,14,43,43,0,44
7,9,Watford,32,17,15,12,8,12,46,49,-3,44
8,10,West Ham,32,15,17,12,7,13,42,47,-5,43
10,11,Everton,32,16,16,11,8,13,44,43,1,41
11,12,Bournemouth,32,16,16,11,5,16,43,59,-16,38
12,13,Newcastle,32,16,16,9,9,14,31,40,-9,36
14,14,Brighton,32,16,16,9,7,16,33,46,-13,34
15,15,Southampton,32,17,15,8,10,14,38,52,-14,34
13,16,Crystal Palace,31,15,16,9,6,16,37,43,-6,33
16,17,Burnley,32,16,16,9,6,17,37,60,-23,33
17,18,Cardiff,32,15,17,9,5,18,29,58,-29,32
19,19,Huddersfield,32,16,16,4,5,23,20,58,-38,17
18,20,Fulham,32,16,16,4,5,23,30,75,-45,17
