,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,26,10,1,80,24,56,88
1,2,Man City,37,18,19,26,5,6,91,32,59,83
2,3,Spurs,37,19,18,22,4,11,68,40,28,70
3,4,Arsenal,37,18,19,21,6,10,70,51,19,69
4,5,Man Utd,37,19,18,19,11,7,70,49,21,68
5,6,Chelsea,37,18,19,20,7,10,59,46,13,67
7,7,Watford,37,19,18,14,11,12,56,54,2,53
8,8,West Ham,37,18,19,14,10,13,48,49,-1,52
9,9,Leicester,37,19,18,14,7,16,51,50,1,49
11,10,Bournemouth,37,18,19,14,7,16,51,61,-10,49
6,11,Wolves,36,18,18,12,12,12,46,47,-1,48
10,12,Everton,37,18,19,12,10,15,53,50,3,46
14,13,Brighton,37,19,18,13,7,17,45,53,-8,46
12,14,Newcastle,37,18,19,11,10,16,40,50,-10,43
13,15,Crystal Palace,37,19,18,11,9,17,44,52,-8,42
15,16,Southampton,37,19,18,9,11,17,43,62,-19,38
16,17,Burnley,37,19,18,10,8,19,44,69,-25,38
17,18,Cardiff,37,18,19,9,5,23,36,72,-36,32
18,19,Fulham,36,18,18,6,7,23,37,77,-40,25
19,20,Huddersfield,37,18,19,3,9,25,22,66,-44,18
