,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,37,18,19,29,4,4,94,24,70,91
0,2,Liverpool,37,19,18,26,7,4,81,26,55,85
3,3,Arsenal,37,18,19,20,8,9,70,48,22,69
4,4,Man Utd,37,19,18,19,10,8,67,49,18,69
5,5,Chelsea,37,18,19,20,7,10,60,41,19,68
2,6,Spurs,37,19,18,21,2,14,64,45,19,65
6,7,Wolves,36,18,18,14,9,13,47,43,4,64
7,8,Watford,37,19,18,16,8,13,51,54,-3,57
11,9,Bournemouth,37,18,19,15,6,16,49,59,-10,53
8,10,West Ham,37,18,19,14,8,15,48,56,-8,51
10,11,Everton,37,18,19,13,8,16,52,51,1,48
9,12,Leicester,37,19,18,13,7,17,46,52,-6,47
15,13,Southampton,37,19,18,11,10,16,47,59,-12,46
14,14,Brighton,37,19,18,12,9,16,38,53,-15,45
12,15,Newcastle,37,18,19,10,11,16,39,50,-11,44
13,16,Crystal Palace,37,19,18,11,7,19,45,52,-7,42
16,17,Burnley,37,19,18,9,9,19,42,66,-24,36
17,18,Cardiff,37,18,19,9,6,22,37,70,-33,33
19,19,Huddersfield,37,18,19,7,6,24,27,65,-38,27
18,20,Fulham,36,18,18,6,6,24,34,75,-41,24
