,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,38,19,19,26,9,3,85,27,58,87
1,2,Man City,38,19,19,27,5,6,96,36,60,86
5,3,Chelsea,38,19,19,24,7,7,67,35,32,80
3,4,Arsenal,38,19,19,24,7,7,79,48,31,80
2,5,Spurs,38,19,19,24,2,12,73,44,29,74
4,6,Man Utd,38,19,19,21,8,9,71,51,20,73
6,7,Wolves,38,19,19,16,10,12,49,48,1,71
8,8,West Ham,37,18,19,15,8,14,49,50,-1,54
9,9,Leicester,38,19,19,15,6,17,51,51,0,52
7,10,Watford,37,19,18,14,8,15,51,54,-3,51
12,11,Newcastle,38,19,19,11,11,16,42,51,-9,47
13,12,Crystal Palace,38,19,19,12,8,18,44,50,-6,46
10,13,Everton,38,19,19,12,8,18,52,59,-7,45
15,14,Southampton,38,19,19,10,12,16,40,55,-15,45
14,15,Brighton,38,19,19,12,8,18,43,59,-16,44
11,16,Bournemouth,38,19,19,11,7,20,50,70,-20,42
16,17,Burnley,38,19,19,11,8,19,46,69,-23,41
17,18,Cardiff,38,19,19,10,6,22,35,72,-37,36
18,19,Fulham,38,19,19,4,9,25,40,86,-46,21
19,20,Huddersfield,38,19,19,3,7,28,20,68,-48,16
