,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,27,9,1,86,23,63,90
1,2,Man City,38,19,19,28,3,7,94,32,62,87
3,3,Arsenal,38,19,19,22,8,8,81,51,30,75
4,4,Man Utd,37,19,18,20,9,8,76,52,24,71
5,5,Chelsea,37,18,19,20,9,8,64,43,21,70
2,6,Spurs,37,19,18,22,2,13,65,43,22,68
6,7,Wolves,37,18,19,14,10,13,47,45,2,65
11,8,Bournemouth,38,19,19,16,5,17,54,62,-8,55
7,9,Watford,37,19,18,14,11,12,49,49,0,54
10,10,Everton,37,18,19,14,8,15,50,50,0,51
9,11,Leicester,37,19,18,14,7,16,48,49,-1,50
8,12,West Ham,37,18,19,14,6,17,50,64,-14,49
13,13,Crystal Palace,38,19,19,12,9,17,46,48,-2,47
12,14,Newcastle,37,18,19,11,11,15,37,45,-8,47
14,15,Brighton,38,19,19,11,9,18,37,52,-15,42
15,16,Southampton,37,19,18,8,12,17,40,57,-17,39
16,17,Burnley,38,19,19,9,8,21,45,74,-29,35
17,18,Cardiff,37,18,19,8,8,21,35,73,-38,32
18,19,Fulham,37,19,18,8,6,23,36,76,-40,30
19,20,Huddersfield,37,18,19,3,6,28,19,71,-52,15
