,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,28,5,5,91,28,63,89
0,2,Liverpool,38,19,19,27,8,3,81,24,57,89
5,3,Chelsea,38,19,19,23,7,8,74,41,33,76
3,4,Arsenal,38,19,19,22,9,7,79,53,26,75
2,5,Spurs,38,19,19,24,2,12,69,41,28,74
4,6,Man Utd,38,19,19,20,8,10,68,50,18,68
10,7,Everton,38,19,19,16,8,14,54,45,9,56
7,8,Watford,38,19,19,16,8,14,56,58,-2,56
6,9,Wolves,38,19,19,15,9,14,49,47,2,54
9,10,Leicester,38,19,19,14,8,16,50,53,-3,50
8,11,West Ham,38,19,19,13,8,17,50,60,-10,47
15,12,Southampton,38,19,19,11,12,15,42,56,-14,45
12,13,Newcastle,38,19,19,11,11,16,44,50,-6,44
14,14,Brighton,38,19,19,12,8,18,45,57,-12,44
13,15,Crystal Palace,38,19,19,11,8,19,42,54,-12,41
11,16,Bournemouth,38,19,19,11,7,20,44,65,-21,40
16,17,Burnley,38,19,19,10,8,20,44,73,-29,38
17,18,Cardiff,38,19,19,10,7,21,36,69,-33,37
18,19,Fulham,38,19,19,5,7,26,35,83,-48,22
19,20,Huddersfield,38,19,19,3,8,27,22,68,-46,17
