,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,29,4,5,104,31,73,91
0,2,Liverpool,38,19,19,27,8,3,84,28,56,89
4,3,Man Utd,38,19,19,22,8,8,73,45,28,76
2,4,Spurs,38,19,19,24,2,12,67,42,25,74
6,5,Wolves,38,19,19,17,8,13,46,43,3,72
5,6,Chelsea,38,19,19,21,7,10,61,47,14,71
3,7,Arsenal,38,19,19,20,7,11,77,52,25,68
7,8,Watford,37,19,18,17,7,13,54,49,5,59
9,9,Leicester,38,19,19,16,6,16,51,57,-6,55
10,10,Everton,38,19,19,14,9,15,52,51,1,52
8,11,West Ham,37,18,19,13,9,15,45,54,-9,49
13,12,Crystal Palace,38,19,19,13,7,18,48,54,-6,48
11,13,Bournemouth,38,19,19,13,7,18,53,68,-15,48
12,14,Newcastle,38,19,19,11,11,16,42,48,-6,47
14,15,Brighton,38,19,19,12,9,17,43,54,-11,45
15,16,Southampton,38,19,19,9,10,19,45,63,-18,40
16,17,Burnley,38,19,19,10,8,20,47,74,-27,38
17,18,Cardiff,38,19,19,9,5,24,37,79,-42,32
18,19,Fulham,38,19,19,7,6,25,39,79,-40,27
19,20,Huddersfield,38,19,19,3,6,29,20,70,-50,15
