,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,37,18,19,28,4,5,93,28,65,88
0,2,Liverpool,37,19,18,25,7,5,76,28,48,82
3,3,Arsenal,37,18,19,22,8,7,81,47,34,74
4,4,Man Utd,37,19,18,22,7,8,67,44,23,73
5,5,Chelsea,37,18,19,21,6,10,66,40,26,69
2,6,Spurs,37,19,18,21,2,14,62,42,20,65
6,7,Wolves,36,18,18,15,11,10,49,41,8,56
7,8,Watford,37,19,18,15,9,13,50,50,0,54
8,9,West Ham,36,18,18,14,6,16,45,56,-11,48
9,10,Leicester,37,19,18,12,9,16,47,52,-5,45
13,11,Crystal Palace,37,19,18,13,6,18,50,55,-5,45
10,12,Everton,37,18,19,12,8,17,47,51,-4,44
14,13,Brighton,37,19,18,12,7,18,44,58,-14,43
11,14,Bournemouth,37,18,19,12,7,18,47,66,-19,43
12,15,Newcastle,37,18,19,11,9,17,40,51,-11,42
15,16,Southampton,36,18,18,10,11,15,48,59,-11,41
16,17,Burnley,37,19,18,11,8,18,43,64,-21,41
17,18,Cardiff,37,18,19,9,5,23,34,78,-44,32
19,19,Huddersfield,37,18,19,6,6,25,25,62,-37,24
18,20,Fulham,36,18,18,6,6,24,33,75,-42,24
