,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,23,9,1,71,19,52,78
1,2,Man City,32,15,17,24,4,4,80,22,58,76
2,3,Spurs,33,17,16,21,3,9,61,34,27,66
3,4,Arsenal,33,16,17,19,7,7,65,41,24,64
5,5,Chelsea,33,16,17,19,7,7,58,36,22,64
4,6,Man Utd,32,17,15,17,9,6,59,41,18,60
7,7,Watford,33,17,16,14,8,11,50,46,4,50
6,8,Wolves,33,16,17,12,11,10,40,38,2,47
10,9,Everton,33,16,17,13,7,13,47,44,3,46
9,10,Leicester,33,17,16,13,5,15,44,48,-4,44
8,11,West Ham,33,16,17,12,6,15,44,53,-9,42
11,12,Bournemouth,33,16,17,12,6,15,48,59,-11,42
12,13,Newcastle,33,16,17,10,8,15,34,43,-9,38
13,14,Crystal Palace,33,17,16,10,6,17,39,46,-7,36
14,15,Brighton,33,17,16,9,9,15,36,48,-12,36
15,16,Southampton,33,17,16,8,10,15,38,55,-17,34
16,17,Burnley,33,17,16,8,8,17,38,62,-24,32
17,18,Cardiff,33,16,17,8,6,19,29,61,-32,30
18,19,Fulham,33,17,16,4,6,23,30,74,-44,18
19,20,Huddersfield,33,16,17,3,5,25,20,61,-41,14
