,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,26,9,1,81,22,59,87
1,2,Man City,36,18,18,26,5,5,84,25,59,83
2,3,Spurs,36,18,18,23,4,9,67,37,30,73
3,4,Arsenal,37,18,19,21,7,9,71,48,23,70
4,5,Man Utd,36,18,18,19,10,7,69,44,25,67
5,6,Chelsea,36,18,18,19,8,9,59,41,18,65
7,7,Watford,36,18,18,15,8,13,53,50,3,53
6,8,Wolves,36,18,18,13,13,10,44,40,4,52
9,9,Leicester,36,18,18,15,6,15,50,50,0,51
10,10,Everton,36,18,18,14,8,14,56,53,3,50
8,11,West Ham,36,18,18,12,9,15,47,56,-9,45
11,12,Bournemouth,36,18,18,12,7,17,51,65,-14,43
12,13,Newcastle,36,18,18,11,9,16,39,48,-9,42
14,14,Brighton,37,19,18,10,11,16,40,54,-14,41
13,15,Crystal Palace,36,18,18,10,8,18,42,50,-8,38
15,16,Southampton,36,18,18,8,12,16,43,61,-18,36
16,17,Burnley,36,18,18,9,9,18,44,68,-24,36
17,18,Cardiff,36,18,18,9,6,21,37,71,-34,33
18,19,Fulham,36,18,18,5,6,25,33,84,-51,21
19,20,Huddersfield,36,18,18,4,5,27,24,67,-43,17
